ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-05-19,56097654.357207365,47362646.125780016,65454005.034372486,56097654.357207365,56097654.357207365,224767.10819810614,224767.10819810614,224767.10819810614,26329.720469771477,26329.720469771477,26329.720469771477,198437.38772833467,198437.38772833467,198437.38772833467,0.0,0.0,0.0,56322421.46540547
2024-05-20,56096341.478131905,45946900.2904763,65086813.556070924,56096341.478131905,56096341.478131905,-1054155.7720066546,-1054155.7720066546,-1054155.7720066546,-1086491.780519627,-1086491.780519627,-1086491.780519627,32336.00851297219,32336.00851297219,32336.00851297219,0.0,0.0,0.0,55042185.70612525
2024-05-21,56095028.599056445,46255931.701186255,64398002.22198447,56095028.599056445,56095028.599056445,-1012768.5013426165,-1012768.5013426165,-1012768.5013426165,-859143.5992367526,-859143.5992367526,-859143.5992367526,-153624.902105864,-153624.902105864,-153624.902105864,0.0,0.0,0.0,55082260.09771383
2024-05-22,56093715.719980985,47270287.176100045,64840914.77195897,56093715.719980985,56093715.719980985,216995.7915607858,216995.7915607858,216995.7915607858,572021.3035143978,572021.3035143978,572021.3035143978,-355025.511953612,-355025.511953612,-355025.511953612,0.0,0.0,0.0,56310711.51154177
2024-05-23,56092402.84090553,47112531.0857003,65376858.53693456,56092402.84090553,56092402.84090553,-143682.6547243775,-143682.6547243775,-143682.6547243775,423331.83240473235,423331.83240473235,423331.83240473235,-567014.4871291099,-567014.4871291099,-567014.4871291099,0.0,0.0,0.0,55948720.18618116
2024-05-24,56091089.961830065,47587020.717359155,65971546.956865795,56091089.961830065,56091089.961830065,-118100.88997317619,-118100.88997317619,-118100.88997317619,666336.923890885,666336.923890885,666336.923890885,-784437.8138640611,-784437.8138640611,-784437.8138640611,0.0,0.0,0.0,55972989.071856886
2024-05-25,56089777.08275461,46064420.92969052,64897929.051218785,56089777.08275461,56089777.08275461,-744359.684256652,-744359.684256652,-744359.684256652,257615.59947358436,257615.59947358436,257615.59947358436,-1001975.2837302365,-1001975.2837302365,-1001975.2837302365,0.0,0.0,0.0,55345417.39849796
2024-05-26,56088464.20367915,45268482.60008298,64036887.0415956,56088464.20367915,56088464.20367915,-1187951.1087816781,-1187951.1087816781,-1187951.1087816781,26329.720472819918,26329.720472819918,26329.720472819918,-1214280.8292544982,-1214280.8292544982,-1214280.8292544982,0.0,0.0,0.0,54900513.09489747
2024-05-27,56087151.324603684,44883499.79524222,62704322.98284622,56087151.324603684,56087151.324603684,-2502614.6024591806,-2502614.6024591806,-2502614.6024591806,-1086491.780517421,-1086491.780517421,-1086491.780517421,-1416122.8219417594,-1416122.8219417594,-1416122.8219417594,0.0,0.0,0.0,53584536.72214451
2024-05-28,56085838.44552823,44501754.62741094,62717493.54185697,56085838.44552823,56085838.44552823,-2461664.0799072916,-2461664.0799072916,-2461664.0799072916,-859143.5992346798,-859143.5992346798,-859143.5992346798,-1602520.4806726119,-1602520.4806726119,-1602520.4806726119,0.0,0.0,0.0,53624174.36562094
2024-05-29,56084525.563668564,45878176.37221648,64595681.35601098,56084525.563668564,56084525.563668564,-1196851.3796861214,-1196851.3796861214,-1196851.3796861214,572021.3035141003,572021.3035141003,572021.3035141003,-1768872.6832002215,-1768872.6832002215,-1768872.6832002215,0.0,0.0,0.0,54887674.18398244
2024-05-30,56083212.6818089,45925912.854439646,64308954.66131323,56083212.6818089,56083212.6818089,-1487743.889364688,-1487743.889364688,-1487743.889364688,423331.8324044467,423331.8324044467,423331.8324044467,-1911075.7217691345,-1911075.7217691345,-1911075.7217691345,0.0,0.0,0.0,54595468.79244421
2024-05-31,56081899.79994923,45210719.13267105,64023452.44712114,56081899.79994923,56081899.79994923,-1359289.963589053,-1359289.963589053,-1359289.963589053,666336.9238910506,666336.9238910506,666336.9238910506,-2025626.8874801036,-2025626.8874801036,-2025626.8874801036,0.0,0.0,0.0,54722609.83636018
2024-06-01,56080586.91808957,45363898.52201696,63027638.94594519,56080586.91808957,56080586.91808957,-1852095.5965511089,-1852095.5965511089,-1852095.5965511089,257615.5994727382,257615.5994727382,257615.5994727382,-2109711.196023847,-2109711.196023847,-2109711.196023847,0.0,0.0,0.0,54228491.32153846
2024-06-02,56079274.0362299,44692862.640296206,63513567.16299973,56079274.0362299,56079274.0362299,-2134939.3460832154,-2134939.3460832154,-2134939.3460832154,26329.72047170728,26329.72047170728,26329.72047170728,-2161269.066554923,-2161269.066554923,-2161269.066554923,0.0,0.0,0.0,53944334.690146685
2024-06-03,56077961.154370226,43468033.42343335,61711174.33893153,56077961.154370226,56077961.154370226,-3265535.101157766,-3265535.101157766,-3265535.101157766,-1086491.7805192114,-1086491.7805192114,-1086491.7805192114,-2179043.320638554,-2179043.320638554,-2179043.320638554,0.0,0.0,0.0,52812426.053212464
2024-06-04,56076648.272510566,43960587.69046372,62090188.1106714,56076648.272510566,56076648.272510566,-3021748.0620281817,-3021748.0620281817,-3021748.0620281817,-859143.5992359652,-859143.5992359652,-859143.5992359652,-2162604.462792217,-2162604.462792217,-2162604.462792217,0.0,0.0,0.0,53054900.21048238
2024-06-05,56075335.3906509,45301294.348858304,64305552.94400456,56075335.3906509,56075335.3906509,-1540332.517057593,-1540332.517057593,-1540332.517057593,572021.3035162493,572021.3035162493,572021.3035162493,-2112353.820573842,-2112353.820573842,-2112353.820573842,0.0,0.0,0.0,54535002.87359331
2024-06-06,56074022.50879124,45895935.872488,63630521.47714909,56074022.50879124,56074022.50879124,-1606172.9100662547,-1606172.9100662547,-1606172.9100662547,423331.832404161,423331.832404161,423331.832404161,-2029504.7424704155,-2029504.7424704155,-2029504.7424704155,0.0,0.0,0.0,54467849.59872498
2024-06-07,56072709.62693156,45157210.34589899,63706675.3283542,56072709.62693156,56072709.62693156,-1249705.734305084,-1249705.734305084,-1249705.734305084,666336.9238912042,666336.9238912042,666336.9238912042,-1916042.6581962882,-1916042.6581962882,-1916042.6581962882,0.0,0.0,0.0,54823003.89262648
2024-06-08,56071396.745071895,45168000.18879984,63780448.044216625,56071396.745071895,56071396.745071895,-1517049.7815851776,-1517049.7815851776,-1517049.7815851776,257615.59947189206,257615.59947189206,257615.59947189206,-1774665.3810570699,-1774665.3810570699,-1774665.3810570699,0.0,0.0,0.0,54554346.963486716
2024-06-09,56070083.863212235,45366302.7692314,63931893.48116403,56070083.863212235,56070083.863212235,-1582375.8393122586,-1582375.8393122586,-1582375.8393122586,26329.720472163168,26329.720472163168,26329.720472163168,-1608705.5597844217,-1608705.5597844217,-1608705.5597844217,0.0,0.0,0.0,54487708.02389998
2024-06-10,56068770.98135257,44514243.318252236,62622270.31690675,56068770.98135257,56068770.98135257,-2508529.433607904,-2508529.433607904,-2508529.433607904,-1086491.7805191993,-1086491.7805191993,-1086491.7805191993,-1422037.6530887045,-1422037.6530887045,-1422037.6530887045,0.0,0.0,0.0,53560241.54774466
2024-06-11,56067458.0994929,45146907.3417563,63824880.7641308,56067458.0994929,56067458.0994929,-2078115.7908191592,-2078115.7908191592,-2078115.7908191592,-859143.5992338924,-859143.5992338924,-859143.5992338924,-1218972.1915852665,-1218972.1915852665,-1218972.1915852665,0.0,0.0,0.0,53989342.30867374
2024-06-12,56066145.21763323,45974361.28764944,65191256.27638528,56066145.21763323,56066145.21763323,-432119.09506897075,-432119.09506897075,-432119.09506897075,572021.3035136102,572021.3035136102,572021.3035136102,-1004140.3985825808,-1004140.3985825808,-1004140.3985825808,0.0,0.0,0.0,55634026.12256426
2024-06-13,56064832.335773565,47382647.376729146,64379510.463176124,56064832.335773565,56064832.335773565,-359040.6233942359,-359040.6233942359,-359040.6233942359,423331.8324038753,423331.8324038753,423331.8324038753,-782372.4557981113,-782372.4557981113,-782372.4557981113,0.0,0.0,0.0,55705791.71237933
2024-06-14,56063519.453913905,46787913.572138734,65544269.85907954,56063519.453913905,56063519.453913905,107764.10611777638,107764.10611777638,107764.10611777638,666336.9238913698,666336.9238913698,666336.9238913698,-558572.8177735935,-558572.8177735935,-558572.8177735935,0.0,0.0,0.0,56171283.56003168
2024-06-15,56062206.57205423,46633024.76995926,64855064.84163941,56062206.57205423,56062206.57205423,-79980.39805201277,-79980.39805201277,-79980.39805201277,257615.59947309367,257615.59947309367,257615.59947309367,-337595.9975251064,-337595.9975251064,-337595.9975251064,0.0,0.0,0.0,55982226.174002215
2024-06-16,56060893.69019457,46433199.74577446,64983942.257660165,56060893.69019457,56060893.69019457,-97796.44656813647,-97796.44656813647,-97796.44656813647,26329.720469482272,26329.720469482272,26329.720469482272,-124126.16703761874,-124126.16703761874,-124126.16703761874,0.0,0.0,0.0,55963097.24362643
2024-06-17,56059580.8083349,45359409.45357684,64386160.810550556,56059580.8083349,56059580.8083349,-1009055.5239141824,-1009055.5239141824,-1009055.5239141824,-1086491.7805191875,-1086491.7805191875,-1086491.7805191875,77436.25660500511,77436.25660500511,77436.25660500511,0.0,0.0,0.0,55050525.28442072
2024-06-18,56058267.92647523,46205754.61818134,65088046.44438416,56058267.92647523,56058267.92647523,-596065.4705310334,-596065.4705310334,-596065.4705310334,-859143.599237772,-859143.599237772,-859143.599237772,263078.1287067387,263078.1287067387,263078.1287067387,0.0,0.0,0.0,55462202.455944195
2024-06-19,56056955.04461557,47885135.55889998,66346989.63720995,56056955.04461557,56056955.04461557,1001285.9290083132,1001285.9290083132,1001285.9290083132,572021.303514536,572021.303514536,572021.303514536,429264.6254937772,429264.6254937772,429264.6254937772,0.0,0.0,0.0,57058240.97362388
2024-06-20,56055642.1627559,48083418.10943176,66123856.355674826,56055642.1627559,56055642.1627559,996347.4886062386,996347.4886062386,996347.4886062386,423331.832404115,423331.832404115,423331.832404115,573015.6562021237,573015.6562021237,573015.6562021237,0.0,0.0,0.0,57051989.651362136
2024-06-21,56054329.28306471,48581654.9675584,65938683.911130965,56054329.28306471,56054329.28306471,1358302.8539741517,1358302.8539741517,1358302.8539741517,666336.9238912589,666336.9238912589,666336.9238912589,691965.9300828928,691965.9300828928,691965.9300828928,0.0,0.0,0.0,57412632.13703886
2024-06-22,56053016.403373525,48057879.394366734,65906499.84675762,56053016.403373525,56053016.403373525,1042023.0674709742,1042023.0674709742,1042023.0674709742,257615.59947224753,257615.59947224753,257615.59947224753,784407.4679987265,784407.4679987265,784407.4679987265,0.0,0.0,0.0,57095039.4708445
2024-06-23,56051703.52368234,48716896.008465365,66397444.99368126,56051703.52368234,56051703.52368234,875643.5909841006,875643.5909841006,875643.5909841006,26329.72047409895,26329.72047409895,26329.72047409895,849313.8705100016,849313.8705100016,849313.8705100016,0.0,0.0,0.0,56927347.11466644
2024-06-24,56050390.64399116,46447090.513234034,65704079.60338471,56050390.64399116,56050390.64399116,-200145.59569343258,-200145.59569343258,-200145.59569343258,-1086491.7805191756,-1086491.7805191756,-1086491.7805191756,886346.184825743,886346.184825743,886346.184825743,0.0,0.0,0.0,55850245.048297726
2024-06-25,56049077.76429997,46417808.232815295,65224356.7308196,56049077.76429997,56049077.76429997,36697.13654184048,36697.13654184048,36697.13654184048,-859143.5992356995,-859143.5992356995,-859143.5992356995,895840.7357775399,895840.7357775399,895840.7357775399,0.0,0.0,0.0,56085774.90084181
2024-06-26,56047764.88460878,48064595.56385979,67100328.40602771,56047764.88460878,56047764.88460878,1450801.0893487488,1450801.0893487488,1450801.0893487488,572021.3035142384,572021.3035142384,572021.3035142384,878779.7858345103,878779.7858345103,878779.7858345103,0.0,0.0,0.0,57498565.97395753
2024-06-27,56046452.00491759,47390165.6599252,66041660.527237184,56046452.00491759,56046452.00491759,1260078.184136091,1260078.184136091,1260078.184136091,423331.83240330394,423331.83240330394,423331.83240330394,836746.3517327873,836746.3517327873,836746.3517327873,0.0,0.0,0.0,57306530.189053684
2024-06-28,56045139.12522641,48640352.685976334,66212965.157608494,56045139.12522641,56045139.12522641,1438201.841450306,1438201.841450306,1438201.841450306,666336.923891148,666336.923891148,666336.923891148,771864.9175591582,771864.9175591582,771864.9175591582,0.0,0.0,0.0,57483340.96667671
2024-06-29,56043826.245535225,47639273.6763188,66759898.38883724,56043826.245535225,56043826.245535225,944345.7343627695,944345.7343627695,944345.7343627695,257615.59947375394,257615.59947375394,257615.59947375394,686730.1348890155,686730.1348890155,686730.1348890155,0.0,0.0,0.0,56988171.97989799
2024-06-30,56042513.36584403,47139465.56831979,65879108.56423724,56042513.36584403,56042513.36584403,610655.6011685218,610655.6011685218,610655.6011685218,26329.720472986482,26329.720472986482,26329.720472986482,584325.8806955353,584325.8806955353,584325.8806955353,0.0,0.0,0.0,56653168.967012554
2024-07-01,56041200.48615285,46424886.58672722,64113184.21898216,56041200.48615285,56041200.48615285,-618554.5342480062,-618554.5342480062,-618554.5342480062,-1086491.7805209658,-1086491.7805209658,-1086491.7805209658,467937.24627295975,467937.24627295975,467937.24627295975,0.0,0.0,0.0,55422645.95190484
2024-07-02,56039887.60646166,46760011.49805311,64993522.87813182,56039887.60646166,56039887.60646166,-518085.44811660587,-518085.44811660587,-518085.44811660587,-859143.5992353056,-859143.5992353056,-859143.5992353056,341058.15111869975,341058.15111869975,341058.15111869975,0.0,0.0,0.0,55521802.15834505
2024-07-03,56038574.72677048,48308002.817647465,65282013.764265,56038574.72677048,56038574.72677048,779318.616232835,779318.616232835,779318.616232835,572021.3035139408,572021.3035139408,572021.3035139408,207297.3127188943,207297.3127188943,207297.3127188943,0.0,0.0,0.0,56817893.34300332
2024-07-04,56037261.84707929,47304719.474265955,64983112.491537064,56037261.84707929,56037261.84707929,493617.08971496404,493617.08971496404,493617.08971496404,423331.8324044582,423331.8324044582,423331.8324044582,70285.25731050591,70285.25731050591,70285.25731050591,0.0,0.0,0.0,56530878.93679426
2024-07-05,56035948.96738811,47368389.90786558,65673725.5241206,56035948.96738811,56035948.96738811,599921.8552397868,599921.8552397868,599921.8552397868,666336.9238910368,666336.9238910368,666336.9238910368,-66415.06865125001,-66415.06865125001,-66415.06865125001,0.0,0.0,0.0,56635870.822627895
2024-07-06,56034636.08769692,47318540.14085198,65451673.74988669,56034636.08769692,56034636.08769692,58223.87372929559,58223.87372929559,58223.87372929559,257615.59947290775,257615.59947290775,257615.59947290775,-199391.72574361216,-199391.72574361216,-199391.72574361216,0.0,0.0,0.0,56092859.96142621
2024-07-07,56033323.20800573,46689363.753318965,64865091.55188057,56033323.20800573,56033323.20800573,-299129.4314524924,-299129.4314524924,-299129.4314524924,26329.72047344232,26329.72047344232,26329.72047344232,-325459.1519259347,-325459.1519259347,-325459.1519259347,0.0,0.0,0.0,55734193.776553236
2024-07-08,56032010.32831455,45115476.55115745,63793299.6044892,56032010.32831455,56032010.32831455,-1528215.4819250773,-1528215.4819250773,-1528215.4819250773,-1086491.7805191518,-1086491.7805191518,-1086491.7805191518,-441723.7014059253,-441723.7014059253,-441723.7014059253,0.0,0.0,0.0,54503794.84638947
2024-07-09,56030697.44862336,46047131.04979452,64820091.41103882,56030697.44862336,56030697.44862336,-1404781.5423424188,-1404781.5423424188,-1404781.5423424188,-859143.5992408643,-859143.5992408643,-859143.5992408643,-545637.9431015545,-545637.9431015545,-545637.9431015545,0.0,0.0,0.0,54625915.90628094
2024-07-10,56029384.568932176,46945050.59052871,65049590.80145404,56029384.568932176,56029384.568932176,-63021.404050066776,-63021.404050066776,-63021.404050066776,572021.3035160899,572021.3035160899,572021.3035160899,-635042.7075661568,-635042.7075661568,-635042.7075661568,0.0,0.0,0.0,55966363.16488211
2024-07-11,56028071.689240985,46082070.7475269,64950106.49872309,56028071.689240985,56028071.689240985,-284864.455365146,-284864.455365146,-284864.455365146,423331.8324041725,423331.8324041725,423331.8324041725,-708196.2877693186,-708196.2877693186,-708196.2877693186,0.0,0.0,0.0,55743207.23387584
